user,location,tweet,likes,RT,Source,ID,Date
njoyflyfishing,"Los Angeles, CA",Growth in 7D US Confirmed Covid Cases by County For AZ   2022-03-22:  Latest Covid Insights by Our Analytics Team u… https://t.co/ChjKkU6Url,1,3,smcapplication,1507859249157660673,2022-03-26 23:17:14+00:00
catrinafeb11,Swindon Wilts,"RT @OrdinaryWalks: There a lots of people who are proud to be British. However, many of those are not very proud of their leader, the lies,…",0,8,Twitter for iPad,1507859209047748614,2022-03-26 23:17:04+00:00
PhuketRadio,"Phuket, Thailand",What is to be done #covid  19 in #HongKong  facing the highest death rates in the #world  while Worldwide the numbe… https://t.co/L21sdmBmVT,0,0,SocialChamp IO ,1507859189896515584,2022-03-26 23:17:00+00:00
PROVEM_WrongRod,,RT @VodkaWardrobe: 'There's a huge ship stuck in the Suez Canal. It’s blocking everything. Everyone is panic buying again because they thin…,0,19,Twitter for iPhone,1507859075039649800,2022-03-26 23:16:32+00:00
jeffreytran,"Chicago, IL",RT @ImmunizeUnder5s: Hey! Guess what? You don’t have to be a parent to a child under 5 to join us! Right now we need as many voices as we c…,0,5,Twitter for iPhone,1507859029984428032,2022-03-26 23:16:22+00:00
_FinnHouston,,"RT @OffGuardian0: They tried to bring back the spirit of #WWII with #Covid, it didn’t work. Now they’re trying it with #Ukraine.

They want…",0,19,Twitter for Android,1507859014671077387,2022-03-26 23:16:18+00:00
rholftroy,"Brookfield, WI USA","RT @NahBabeeNah: I have my Official #COVID Vaccination Card, do you? https://t.co/L6IWWT5QHn",0,383,Twitter Web App,1507859005548507136,2022-03-26 23:16:16+00:00
Amdef3,,RT @jf_nft: 👇dROp #nFt &amp; fUCk #cOVId👇,0,115,Twitter for Android,1507858980739203074,2022-03-26 23:16:10+00:00
trish_mn,Midsomer Norton,RT @JoePajak: UK government won't publish w/e #Covid data; impossible to avoid the conclusion that 'Freedom Day' on 24 Feb 2022 led to viru…,0,10,Twitter Web App,1507858906936188933,2022-03-26 23:15:52+00:00
AlexCan83126283,"Florida, USA",RT @ShenzhenPages: #Shenzhen residents' limits are being tested after a planned #lockdown release was postponed due to a new #Covid case in…,0,5,Twitter for iPad,1507858891509571590,2022-03-26 23:15:49+00:00
AmericaFightHim,United States,RT @senseidai: @EliseStefanik Please tell us what you and the #Republicans did to HELP American families. You voted AGAINST bills that woul…,0,122,Twitter for Android,1507858890851028998,2022-03-26 23:15:48+00:00
getiftech,,"RT @ChineseEmbinUK: On supply side of green transition, China is expanding its already large production capacity of renewables equipment. A…",0,2,TekieBoard,1507858883402170374,2022-03-26 23:15:47+00:00
ChineseEmbinUK,,"On supply side of green transition, China is expanding its already large production capacity of renewables equipmen… https://t.co/2rH17hQ1To",1,2,Twitter Web App,1507858756352237568,2022-03-26 23:15:16+00:00
LisaIsAwake,,RT @wef: The Great Reset - a blueprint for a better world after #COVID https://t.co/Tpr9OCgVFe @KGeorgieva @SharanBurrow #TheGreatReset @Ro…,0,330,Twitter for iPhone,1507858718448259083,2022-03-26 23:15:07+00:00
DavidRomero777,"Celebration, FL",Hey @GOP our ⁦@POTUS⁩ #Biden did what ⁦@POTUS45⁩ #Trump couldn’t do - he flexed his muscles and called for new… https://t.co/OXU6EmIyUy,0,0,Twitter for iPhone,1507858708046524416,2022-03-26 23:15:05+00:00
PerryCarrDeitz,"Portland, OR","RT @OffGuardian0: They tried to bring back the spirit of #WWII with #Covid, it didn’t work. Now they’re trying it with #Ukraine.

They want…",0,19,Twitter Web App,1507858681982951425,2022-03-26 23:14:59+00:00
njoyflyfishing,"Los Angeles, CA",Growth in 7D US Confirmed Covid Cases by County For AZ   2022-03-22:  Latest Covid Insights by Our Analytics Team u… https://t.co/jn0q8qv21l,1,3,smcapplication,1507858672419958785,2022-03-26 23:14:56+00:00
KateTagseth,,"RT @OffGuardian0: They tried to bring back the spirit of #WWII with #Covid, it didn’t work. Now they’re trying it with #Ukraine.

They want…",0,19,Twitter for Android,1507858667256922117,2022-03-26 23:14:55+00:00
MamaMuerto,,RT @LongCovidFam: Many #LongHaulers are concerned what will happen if they get #covid again when they haven’t recovered from their last inf…,0,2,Twitter for Android,1507858572478136325,2022-03-26 23:14:32+00:00
AndrewBritts,East Anglia,RT @JoePajak: UK government won't publish w/e #Covid data; impossible to avoid the conclusion that 'Freedom Day' on 24 Feb 2022 led to viru…,0,10,Twitter for Android,1507858547207557121,2022-03-26 23:14:26+00:00
OffGuardian0,,"They tried to bring back the spirit of #WWII with #Covid, it didn’t work. Now they’re trying it with #Ukraine.

The… https://t.co/AesWhfc6n5",47,19,Twitter for iPad,1507858519592157189,2022-03-26 23:14:20+00:00
myrabatchelder,"New York, NY",RT @LongCovidFam: Many #LongHaulers are concerned what will happen if they get #covid again when they haven’t recovered from their last inf…,0,2,Twitter Web App,1507858493033881605,2022-03-26 23:14:14+00:00
StandwithHK6174,Hong Kong,"RT @virginiaylau: 🇺🇦 People wrapped in Ukraine flags taken by Hong Kong police. 

Violating #Covid rules for 2-person gathering limit? http…",0,1891,Twitter for iPhone,1507858351572590593,2022-03-26 23:13:40+00:00
GoOnwithGuido,Canada,Full interview coming March 30th https://t.co/eKJYunwwPS students talk about unmasked experiences after mandates en… https://t.co/56e8zWdypa,0,0,Twitter Web App,1507858341372039170,2022-03-26 23:13:37+00:00
BGN960,,"#KidRock tells #TuckerCarlson he stopped caring about #Covid after learning it was killing ""overweight, unhealthy p… https://t.co/LCLo8e0r5C",0,0,Twitter for iPad,1507858278079938562,2022-03-26 23:13:22+00:00
drmom01,,RT @XianJaneway: Disinfo is already circulating that #TaylorHawkings died from the #COVID vaccine: 1/n https://t.co/Kkkip6EKH4,0,4,Twitter for iPad,1507858247990063109,2022-03-26 23:13:15+00:00
njoyflyfishing,"Los Angeles, CA",Growth in 7D US Confirmed Covid Cases by County For AK   2022-03-22:  Latest Covid Insights by Our Analytics Team u… https://t.co/PY0stcCGMV,1,2,smcapplication,1507858242151485442,2022-03-26 23:13:14+00:00
IamtheGreeny,🌏,RT @vamosoki16: #earthday #earth #nature #earthdayeveryday #happyearthday #climatechange #photography #savetheplanet #environment #natureph…,0,1,The Green Bot,1507858126032281611,2022-03-26 23:12:46+00:00
ThisIsCarrie,"Walthamstow, London",At the cinema earlier I had some snacks and I thought I’d lost my sense of taste. #Covid … Turns out we put vodka i… https://t.co/WADLtFMWe6,0,0,Twitter for iPhone,1507858080792469508,2022-03-26 23:12:35+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: Growth in 7D US Confirmed Covid Cases by County For AL   2022-03-22:  Latest Covid Insights by Our Analytics Team using…,0,3,PHDS bot mark 2,1507858067081334785,2022-03-26 23:12:32+00:00
TaNaishaJ,"Chicago, IL",RT @Daviddwr: I think @COVIDPoops19 deserves to be much more heavily followed. This is a great global #WBR dashboard for #wastewater monito…,0,2,Twitter for Android,1507858047670042627,2022-03-26 23:12:27+00:00
Ellenthinks,Yooper now East Coaster ,RT @ImmunizeUnder5s: Hey! Guess what? You don’t have to be a parent to a child under 5 to join us! Right now we need as many voices as we c…,0,5,Twitter for iPhone,1507858017315954689,2022-03-26 23:12:20+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: Growth in 7D US Confirmed Covid Cases by County For AL   2022-03-22:  Latest Covid Insights by Our Analytics Team using…,0,3,PHDS bot mark 2,1507857978803822601,2022-03-26 23:12:11+00:00
Fabriciosx,Rio de janeiro,RT @njoyflyfishing: Distribution of Growth of 7D Covid Confirmed Cases From County Data for 2022-03-22:  Latest Covid Insights by Our Analy…,0,3,twitter-bot-fab,1507857956112642052,2022-03-26 23:12:06+00:00
Fabriciosx,Rio de janeiro,RT @njoyflyfishing: US 7D Growth in Covid Confirmed Cases Distribution from County Data for 2022-03-22:  Latest Covid Insights by Our Analy…,0,3,twitter-bot-fab,1507857956095864832,2022-03-26 23:12:06+00:00
Fabriciosx,Rio de janeiro,RT @njoyflyfishing: Growth in 7D US Confirmed Covid Cases by County For AK   2022-03-22:  Latest Covid Insights by Our Analytics Team using…,0,3,twitter-bot-fab,1507857956079026179,2022-03-26 23:12:06+00:00
Fabriciosx,Rio de janeiro,RT @njoyflyfishing: Growth in 7D US Confirmed Covid Cases by County For AL   2022-03-22:  Latest Covid Insights by Our Analytics Team using…,0,3,twitter-bot-fab,1507857956074930182,2022-03-26 23:12:06+00:00
Fabriciosx,Rio de janeiro,RT @njoyflyfishing: Distribution of Growth of 7D Covid Confirmed Cases From County Data for 2022-03-22:  Latest Covid Insights by Our Analy…,0,3,twitter-bot-fab,1507857955810594817,2022-03-26 23:12:05+00:00
Andrew31960506,"England, United Kingdom",RT @2_88jj: Who sold U.S. Pension Funds to Communist #China? The #CCP not only released the #COVID-19 virus but also vacuumed the hard-earn…,0,14,Twitter for iPhone,1507857921568215042,2022-03-26 23:11:57+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: US 7D Growth in Covid Confirmed Cases Distribution from County Data for 2022-03-22:  Latest Covid Insights by Our Analy…,0,3,PHDS bot mark 2,1507857919190220800,2022-03-26 23:11:57+00:00
drewd49,,RT @ImmunizeUnder5s: Hey! Guess what? You don’t have to be a parent to a child under 5 to join us! Right now we need as many voices as we c…,0,5,Twitter Web App,1507857886646398977,2022-03-26 23:11:49+00:00
tlc2269,"New South Wales, Australia",RT @MattHopkinsGAP: If you haven't been blocked by @VictorianCHO you haven't been doing #covid twitter properly,0,35,Twitter for iPhone,1507857866488967173,2022-03-26 23:11:44+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: Distribution of Growth of 7D Covid Confirmed Cases From County Data for 2022-03-22:  Latest Covid Insights by Our Analy…,0,3,PHDS bot mark 2,1507857744866467844,2022-03-26 23:11:15+00:00
njoyflyfishing,"Los Angeles, CA",Growth in 7D US Confirmed Covid Cases by County For AK   2022-03-22:  Latest Covid Insights by Our Analytics Team u… https://t.co/XwakExU4F7,1,3,smcapplication,1507857736939159553,2022-03-26 23:11:13+00:00
HogwashFatigue,,"@globalnews All #Canadians have the #right to #protest any issue they want. We call it #Democracy.
#dealwithit… https://t.co/HDtQlZPxfz",0,0,Twitter for Android,1507857680244817922,2022-03-26 23:11:00+00:00
TheSenPalpatine,"Cambridge, England","In #China, when an ordinary ppl is given a bit of power from the authority, he will use it to its extreme &amp; becomes… https://t.co/pBc0pulMtE",0,0,Twitter for Android,1507857680010035203,2022-03-26 23:11:00+00:00
richard_jayne,B. Wodi Wodi Land Dharawal ,RT @BurnetInstitute: Great news! @TheDohertyInst and @MonashUni announce two 🇦🇺 made 2nd-Gen #COVID vaccines to undergo world-first joint P…,0,16,Twitter for iPhone,1507857664180568066,2022-03-26 23:10:56+00:00
benrestless,"Hannover, Kiel, World",Read about the cruel mishandling of #COVID in #Sweden. #Tegnell should be prosecuted. https://t.co/SXp5aynIXv,1,0,Twitter for iPhone,1507857646795247616,2022-03-26 23:10:52+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: Distribution of Growth of 7D Covid Confirmed Cases From County Data for 2022-03-22:  Latest Covid Insights by Our Analy…,0,3,PHDS bot mark 2,1507857617217069061,2022-03-26 23:10:45+00:00
Bookwormn3lly,,This is so me since last year #covid #wfh https://t.co/WHAmnyZqYo,0,0,Twitter for Android,1507857591120146433,2022-03-26 23:10:39+00:00
GeziWoman,City of London,RT @JoePajak: UK government won't publish w/e #Covid data; impossible to avoid the conclusion that 'Freedom Day' on 24 Feb 2022 led to viru…,0,10,Twitter for iPhone,1507857494688870400,2022-03-26 23:10:16+00:00
greentechdon,Virginia,RT @njoyflyfishing: Growth in 7D US Confirmed Covid Cases by County For AL   2022-03-22:  Latest Covid Insights by Our Analytics Team using…,0,3,Information Critical,1507857295157387266,2022-03-26 23:09:28+00:00
MimiTexasAngel,Planet Earth,"#Solidarity 
The Unions are okay  
Leadership is often Conservative 
1960s ~ 2022 we marched for 
Wages
Healthcare… https://t.co/OqAdGwJHqq",0,0,Twitter Web App,1507857272034185217,2022-03-26 23:09:22+00:00
greentechdon,Virginia,RT @njoyflyfishing: Growth in 7D US Confirmed Covid Cases by County For AL   2022-03-22:  Latest Covid Insights by Our Analytics Team using…,0,3,Information Critical,1507857210721898499,2022-03-26 23:09:08+00:00
njoyflyfishing,"Los Angeles, CA",Growth in 7D US Confirmed Covid Cases by County For AL   2022-03-22:  Latest Covid Insights by Our Analytics Team u… https://t.co/slZtxql9i7,1,3,smcapplication,1507857160553656320,2022-03-26 23:08:56+00:00
shawphd,"Chicago, IL","RT @ImmunizeUnder5s: @DrLeanaWen @PostOpinions What about kids under 5s who have NO access to vaccines, no mask mandates in place, and no p…",0,1,Twitter for iPhone,1507857078425112583,2022-03-26 23:08:36+00:00
cobadisec,"Paris, France","RT @bluepinksec: #BreakingNews
Save your date 17/04 at 11 AM

#redteam #blueteam #cybercrime #CryptoNews #cyber #cyberattack #cybersecurity…",0,15,Twitter for iPhone,1507857022271868928,2022-03-26 23:08:23+00:00
WorldNewz_247,,"Virus Expert Just Issued ""Potentially Dangerous"" COVID Warning — Eat This Not That https://t.co/gJp6NLHWQZ #COVID… https://t.co/ZvJ1wsHHOJ",0,0,Twitter Web App,1507856990881697795,2022-03-26 23:08:15+00:00
PoliticsOnMyMnd,Maryland,".@ASlavitt is not a doctor. He’s a glorified salesman turned CEO, who plays a doctor on TV. Repeat: he is not a doc… https://t.co/CQ4EvhBvj7",1,0,Twitter for iPhone,1507856945499230211,2022-03-26 23:08:05+00:00
CarlaBr81299374,Indiana close to lakeMI,RT @DrVenkySoundar: 8) Turns out that both Stomach bug/Norovirus receptor (CD300LF) &amp; SARS-CoV-2 receptor (ACE2+TMPRSS2) are expressed in h…,0,52,Twitter Web App,1507856931091795978,2022-03-26 23:08:01+00:00
IanRSlack2,"North West, England",RT @GrahamGrumps: Bugger Boris. For 2 years I've been shielding. He said go forth and let it rip to try to save the #Brexit damaged economy…,0,3,Twitter for iPhone,1507856865711042564,2022-03-26 23:07:46+00:00
Cricrifi,Canada,RT @OneNationK: Did Trudeau Foundation receive funds from #COVID vaccine companies?,0,70,Twitter for iPhone,1507856789760524293,2022-03-26 23:07:27+00:00
eokeeffe79,United States,RT @wesBledsoe2: Remember the WHO covered up COVID for the Communist Chinese Government not telling the world that the virus leaked from th…,0,2,Twitter for iPhone,1507856769195855875,2022-03-26 23:07:23+00:00
Lougise,,"RT @Lougise: #BreakingNews
🪖#Biden on #Putin: “For God’s Sake, This Man Cannot Remain in Power”
👩‍🍼Empty Strollers in #Ukraine Memorialize…",0,1,Twitter for iPad,1507856722764914690,2022-03-26 23:07:11+00:00
cogitator99,Bucks,"@NHSuk Has the government instructed #NHS to put out this misleading 
propaganda, so it can wash its hands of… https://t.co/PP3WnJE9HH",0,0,Twitter for iPad,1507856638673309697,2022-03-26 23:06:51+00:00
njoyflyfishing,"Los Angeles, CA",Growth in 7D US Confirmed Covid Cases by County For AL   2022-03-22:  Latest Covid Insights by Our Analytics Team u… https://t.co/jmBSHcDEkG,1,3,smcapplication,1507856634260774914,2022-03-26 23:06:50+00:00
PlanetsApe,"California, USA",RT @jf_nft: 👇dROp #nFt &amp; fUCk #cOVId👇,0,115,Twitter for iPhone,1507856615151599618,2022-03-26 23:06:46+00:00
CkellerCynthia,,RT @DrVenkySoundar: 8) Turns out that both Stomach bug/Norovirus receptor (CD300LF) &amp; SARS-CoV-2 receptor (ACE2+TMPRSS2) are expressed in h…,0,52,Twitter for iPad,1507856566233403393,2022-03-26 23:06:34+00:00
globalhealthbot,,RT @njoyflyfishing: US 7D Growth in Covid Confirmed Cases Distribution from County Data for 2022-03-22:  Latest Covid Insights by Our Analy…,0,3,global health bot,1507856525527760896,2022-03-26 23:06:24+00:00
globalhealthbot,,RT @njoyflyfishing: Distribution of Growth of 7D Covid Confirmed Cases From County Data for 2022-03-22:  Latest Covid Insights by Our Analy…,0,3,global health bot,1507856499946704903,2022-03-26 23:06:18+00:00
globalhealthbot,,RT @njoyflyfishing: Distribution of Growth of 7D Covid Confirmed Cases From County Data for 2022-03-22:  Latest Covid Insights by Our Analy…,0,3,global health bot,1507856465494777860,2022-03-26 23:06:10+00:00
Detta_vendetta,,"AZT was approved faster than any drug in FDA history The price paid for the AZT, was that almost all government dru… https://t.co/zeoKcO4OfP",0,0,Twitter Web App,1507856462734929938,2022-03-26 23:06:09+00:00
globalhealthbot,,"RT @MicrobesInfo: Additional 8,774 #COVID-19 #coronavirus incidences added in #Floirda in the past week ... 

| #COVID19 | #infections | #P…",0,1,global health bot,1507856448214216706,2022-03-26 23:06:06+00:00
globalhealthbot,,RT @njoyflyfishing: US 7 Day Covid Death Rate Percent Distribution from State Data:  Latest Covid Insights by Our Analytics Team using USAF…,0,2,global health bot,1507856430958788613,2022-03-26 23:06:02+00:00
chiefpunknft,United States,RT @jf_nft: 👇dROp #nFt &amp; fUCk #cOVId👇,0,115,Twitter for Android,1507856338075926545,2022-03-26 23:05:40+00:00
J0shVV,,"Q: why improving judgement is important?
A: https://t.co/ryb6S75V9z

#TimeToStopBeingStupid
#climate
#Mentalhealth… https://t.co/Pm2WrR1Q5M",1,0,Twitter for iPhone,1507856321168609282,2022-03-26 23:05:36+00:00
Nblackthorne,,RT @VodkaWardrobe: 'There's a huge ship stuck in the Suez Canal. It’s blocking everything. Everyone is panic buying again because they thin…,0,19,Twitter Web App,1507856264620957699,2022-03-26 23:05:22+00:00
UmbrellixNet,"Prince George, BC, Canada",RT @Vintagesmartdog: It is really worth reading this: All of it. Understanding what #Covid does to your body is pretty essential in terms o…,0,2,Twitter Web App,1507856228784824322,2022-03-26 23:05:14+00:00
hollywoodprogre,"Hollywood, CA","As Covid Healthcare Support Ends • https://t.co/IK1OpJbtJm • With Covid funding vanishing, it reveals a health syst… https://t.co/KwiS2wqnhm",3,8,Hootsuite Inc.,1507856211785441281,2022-03-26 23:05:10+00:00
njoyflyfishing,"Los Angeles, CA",US 7D Growth in Covid Confirmed Cases Distribution from County Data for 2022-03-22:  Latest Covid Insights by Our A… https://t.co/By26KqAS39,1,3,smcapplication,1507856141631459330,2022-03-26 23:04:53+00:00
vamosoki16,,#earthday #earth #nature #earthdayeveryday #happyearthday #climatechange #photography #savetheplanet #environment… https://t.co/Hv2lmU1nGr,0,1,Twitter Web App,1507856133536600066,2022-03-26 23:04:51+00:00
maomaoyihao,,RT @2_88jj: Who sold U.S. Pension Funds to Communist #China? The #CCP not only released the #COVID-19 virus but also vacuumed the hard-earn…,0,14,Twitter for Android,1507856129845465090,2022-03-26 23:04:50+00:00
iNdIgO4210,,RT @jf_nft: 👇dROp #nFt &amp; fUCk #cOVId👇,0,115,Twitter for iPhone,1507856052548771845,2022-03-26 23:04:32+00:00
dick_WB,,"RT @hugoiseenlul: Stop fuckin fighting wars that make the elite more wealthy!!!
#terugvolgvrijdag #covid #Ukraine https://t.co/hOlCMfH506",0,5,Twitter for Android,1507855950681718792,2022-03-26 23:04:07+00:00
pragmaticmom,"Boston, MA","Turning the page in pandemic playbook: ‘Maybe it’s time to lower the panic a little’
Americans should adjust rules,… https://t.co/Befx1A1Lmz",0,0,Buffer,1507855930167377923,2022-03-26 23:04:03+00:00
paddy_mcdougall,"Scotland, United Kingdom",RT @jf_nft: 👇dROp #nFt &amp; fUCk #cOVId👇,0,115,Twitter for iPhone,1507855929575890956,2022-03-26 23:04:02+00:00
ZeroRKD,"South East, England","RT @BernieSpofforth: Resist this rubbish!

Deaths are below average for this time of year and Covid cases are falling. 
She’s making a mock…",0,184,Twitter for iPad,1507855882587095054,2022-03-26 23:03:51+00:00
Annalisa840917,,"RT @catladyactivist: If you can't afford the nutritious food &amp; preventive care appts to stay healthy, nor the doctors, ERs, insulin &amp; medic…",0,17,Twitter for iPhone,1507855865952575496,2022-03-26 23:03:47+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: US 7 Day Covid Death Rate Percent Distribution from State Data:  Latest Covid Insights by Our Analytics Team using USAF…,0,2,PHDS bot mark 2,1507855827130097666,2022-03-26 23:03:38+00:00
kylieedo,Wangaratta Victoria Australia,RT @BurnetInstitute: Great news! @TheDohertyInst and @MonashUni announce two 🇦🇺 made 2nd-Gen #COVID vaccines to undergo world-first joint P…,0,16,Twitter for iPhone,1507855726491754496,2022-03-26 23:03:14+00:00
davwain1,,@ChannelleLV @HockeyForLife9 @f_andersen30 @MapleLeafs @VanCanucks @MLSEPR @CanadiensMTL @NHL @clayton_lj… https://t.co/gmg6KSeO2a,0,0,Twitter for iPad,1507855712483004429,2022-03-26 23:03:11+00:00
njoyflyfishing,"Los Angeles, CA",Distribution of Growth of 7D Covid Confirmed Cases From County Data for 2022-03-22:  Latest Covid Insights by Our A… https://t.co/uJybXAYRBm,1,3,smcapplication,1507855711874666498,2022-03-26 23:03:10+00:00
ImmunizeUnder5s,,Hey! Guess what? You don’t have to be a parent to a child under 5 to join us! Right now we need as many voices as w… https://t.co/i8EAcJeS2g,11,5,Twitter for iPhone,1507855709249150982,2022-03-26 23:03:10+00:00
elisha1022,"Carlsbad, CA","RT @FreedomPodcast1: 2. #COVID19 Hospitalisations by vaccination status

79.3% of #COVID hospitalisations last month were vaccinated -that’…",0,11,Twitter for iPhone,1507855685882548227,2022-03-26 23:03:04+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: Covid 7 Day Death Rate by State as a Percentage of 7 Day Deaths to 7 Day Confirmed Cases for 2022-03-22:  Latest Covid…,0,1,PHDS bot mark 2,1507855623710560263,2022-03-26 23:02:49+00:00
JoanneJolilley,"London, England",RT @JoePajak: UK government won't publish w/e #Covid data; impossible to avoid the conclusion that 'Freedom Day' on 24 Feb 2022 led to viru…,0,10,Twitter for iPhone,1507855569570443271,2022-03-26 23:02:37+00:00
kazza264,,RT @BurnetInstitute: Great news! @TheDohertyInst and @MonashUni announce two 🇦🇺 made 2nd-Gen #COVID vaccines to undergo world-first joint P…,0,16,Twitter Web App,1507855470496677892,2022-03-26 23:02:13+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: US 7 Day Covid Death Rate by State 2022-03-22:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisuali…,0,1,PHDS bot mark 2,1507855436682338304,2022-03-26 23:02:05+00:00
Monstercoyliar,"Diggers Rest, Victoria",RT @NurseKathyQ: #COVIDIsNotOver! It will be with us a long long time. #COVID Testing and #COVID Vaccines are essentials! Tell your Senator…,0,5,Twitter for iPhone,1507855383280246786,2022-03-26 23:01:52+00:00
avbotelho,"Sao Paulo, Brazil","RT @KathyConWom: James Delingpole is simply brilliant today @TheConWom on the history of the great #Aids lie, and the parallels with the #C…",0,155,Twitter for Android,1507855329568202758,2022-03-26 23:01:39+00:00
WelcomehomeW,"California, USA","Check out this product 😍 Simulation Bird Cat Toy Retractable Hanging Door Scratch Rope 😍 
 #stayhome #staysafe… https://t.co/m8MOsSLkOn",0,0,Post Studio,1507855325646540802,2022-03-26 23:01:38+00:00
kimnicoll3,Scotland Alba,RT @JoePajak: UK government won't publish w/e #Covid data; impossible to avoid the conclusion that 'Freedom Day' on 24 Feb 2022 led to viru…,0,10,Twitter for iPhone,1507855251705053196,2022-03-26 23:01:21+00:00
Farzan97342607,"Frankfurt am Main, Deutschland",RT @jf_nft: 👇dROp #nFt &amp; fUCk #cOVId👇,0,115,Twitter for Android,1507855223733248006,2022-03-26 23:01:14+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: QQ Plot for Covid Deaths per 1K for 7D Ending on 2022-03-22 and Previous 7D Using County Data:  Latest Covid Insights b…,0,1,PHDS bot mark 2,1507855194801029131,2022-03-26 23:01:07+00:00
njoyflyfishing,"Los Angeles, CA",Distribution of Growth of 7D Covid Confirmed Cases From County Data for 2022-03-22:  Latest Covid Insights by Our A… https://t.co/8AyTyazKBr,1,3,smcapplication,1507855110449205248,2022-03-26 23:00:47+00:00
PublicHealthBot,"England, United Kingdom",RT @njoyflyfishing: US 7 Day Covid Deaths per 1K Distribution using County Data 2022-03-22:  Latest Covid Insights by Our Analytics Team us…,0,2,PHDS bot mark 2,1507855099988688904,2022-03-26 23:00:45+00:00
DeniseConroy16,"Stirling, Scotland","RT @BernieSpofforth: Resist this rubbish!

Deaths are below average for this time of year and Covid cases are falling. 
She’s making a mock…",0,184,Twitter for Android,1507855086667673606,2022-03-26 23:00:41+00:00
COVIDPoops19,,RT @Daviddwr: I think @COVIDPoops19 deserves to be much more heavily followed. This is a great global #WBR dashboard for #wastewater monito…,0,2,Twitter Web App,1507855074554310658,2022-03-26 23:00:39+00:00
olivebeerthanks,Australia,"RT @SilverDuke1984: Just a reminder.....

#COVID19 #CovidIsNotOver #Covid https://t.co/QkOrwnt7P8",0,42,Twitter Web App,1507855024881565699,2022-03-26 23:00:27+00:00
PM_Results,Surrey UK,Six easy ways to stop video conference screen freezes.  How to overcome the frustrations of video conferencing… https://t.co/Y8uZ2VRPXX,0,0,Publer.io,1507854986524434438,2022-03-26 23:00:18+00:00
AndyMalinoski,"Charleston, WV","@LucyofL 1. Well, that means you could die with and/or have symptoms for a long time from the friggin’ virus. So, d… https://t.co/lPcA7bNnf8",0,0,Twitter for iPhone,1507854961148940295,2022-03-26 23:00:11+00:00
MicrobesInfo,Earth,"Additional 8,774 #COVID-19 #coronavirus incidences added in #Floirda in the past week ... 

| #COVID19 |… https://t.co/wnJO5GRTHK",0,1,Buffer,1507854951195758607,2022-03-26 23:00:09+00:00
DonEford,"Los Angeles, CA",RT @Vintagesmartdog: It is really worth reading this: All of it. Understanding what #Covid does to your body is pretty essential in terms o…,0,2,Twitter Web App,1507854939220963330,2022-03-26 23:00:06+00:00
neighbour_kx,"London, England UK ",RT @JoePajak: UK government won't publish w/e #Covid data; impossible to avoid the conclusion that 'Freedom Day' on 24 Feb 2022 led to viru…,0,10,Twitter for Android,1507854895034081290,2022-03-26 22:59:56+00:00
tribalhot,Antwerpen,"@Meta #pegida.exe #USA EU RUSSIA TRUMP #💢 😄 🌈 🐷 3 6 9 #💢 TESLA,
I'M 5 IN 1979 BUT WELL #BATMANVIRUS #GENOCIDE IS A… https://t.co/MDRlnAdAwO",0,0,Twitter for iPhone,1507854888621199361,2022-03-26 22:59:54+00:00
Ranna94606022,,"RT @LeukaemiaAus: As #COVID evolves &amp; continues to impact life, it's likely you have questions about what it means for you &amp; loved ones. Bl…",0,3,Twitter for iPhone,1507854860967890948,2022-03-26 22:59:48+00:00
TV16FLOOR,,RT @jf_nft: 👇dROp #nFt &amp; fUCk #cOVId👇,0,115,Twitter for Android,1507854785021882369,2022-03-26 22:59:29+00:00
ku_yart,,RT @jf_nft: 👇dROp #nFt &amp; fUCk #cOVId👇,0,115,Twitter for Android,1507854748711780356,2022-03-26 22:59:21+00:00
angiebUK,England,"RT @BernieSpofforth: Resist this rubbish!

Deaths are below average for this time of year and Covid cases are falling. 
She’s making a mock…",0,184,Twitter for iPhone,1507854719703736330,2022-03-26 22:59:14+00:00
njoyflyfishing,"Los Angeles, CA",US 7 Day Covid Death Rate Percent Distribution from State Data:  Latest Covid Insights by Our Analytics Team using… https://t.co/PqxWVs6I3V,1,2,smcapplication,1507854706168586240,2022-03-26 22:59:11+00:00
Gustav96277031,,"RT @OrdinaryWalks: There a lots of people who are proud to be British. However, many of those are not very proud of their leader, the lies,…",0,8,Twitter for iPhone,1507854689450270722,2022-03-26 22:59:07+00:00
suzantepas,Amsterdam,"@TheFreeJournal1 @TwitterSupport @TwitterSafety The man in the photo, a well-admired Dutch singer, has not died. Pl… https://t.co/ceCTXspMKc",5,1,Twitter Web App,1507854675449729029,2022-03-26 22:59:03+00:00
