user,location,tweet,likes,RT,Source,ID,Date
KittyPo80176717,,RT @DelthiaRicks: 1 in 5 South Koreans have had Covid as the latest wave fueled by #Omicron subvariant—BA.2 —causes deaths to surge. Latest…,0,10,Twitter for Android,1507823729661067264,2022-03-26 20:56:05+00:00
natisthecure3,,RT @CristinaDragani: A study in Belgium showed that saliva analysis was superior to nasopharyngeal swab for #Omicron variant detection. For…,0,7,Twitter Web App,1507823686237237252,2022-03-26 20:55:55+00:00
TetroUKofficial,Leeds,"@AncientMystryMn I was lucky, i had #Omicron...not sure about this #DeltaCron though...just had a booster though so… https://t.co/FR1dLJ2bG9",1,0,Twitter Web App,1507823363401699335,2022-03-26 20:54:38+00:00
newfxfs,,RT @CristinaDragani: A study in Belgium showed that saliva analysis was superior to nasopharyngeal swab for #Omicron variant detection. For…,0,7,Twitter Web App,1507823043606949898,2022-03-26 20:53:22+00:00
BrunetteBelter,Australia,"RT @FluoridePoison: The majority of 7 people killed by #Omicron in South Australia yesterday were ""Fully Vaccinated.
#Sapol #auspol.",0,7,Twitter for iPhone,1507822840627675137,2022-03-26 20:52:33+00:00
marciasgreen,"New Mexico, USA",RT @calirunnerdoc: My brother is mentally handicapped and lives in a group home.Was just told by his coordinator that #Omicron killed more…,0,29,Twitter Web App,1507822564873281536,2022-03-26 20:51:28+00:00
Escritordefutu1,"Barcelona, España",RT @CristinaDragani: A study in Belgium showed that saliva analysis was superior to nasopharyngeal swab for #Omicron variant detection. For…,0,7,Twitter Web App,1507822397717626887,2022-03-26 20:50:48+00:00
DrKristieLeong,"Roanoke, VA",RT @CristinaDragani: A study in Belgium showed that saliva analysis was superior to nasopharyngeal swab for #Omicron variant detection. For…,0,7,Twitter for iPhone,1507822230893432833,2022-03-26 20:50:08+00:00
iClevercat,"Porpoise Pit, WA, Australia","Brilliant!

@SkyNewsAust 

we need more backbone in Australia 

#oh-my-a-con #omicron https://t.co/6sfSfc1TRS",0,0,Twitter Web App,1507821969265242113,2022-03-26 20:49:06+00:00
GuyanaPapillon,,RT @calirunnerdoc: My brother is mentally handicapped and lives in a group home.Was just told by his coordinator that #Omicron killed more…,0,29,Twitter Web App,1507821842924457994,2022-03-26 20:48:35+00:00
Sun_Moon_13,Maldives,"RT @be_in_Bangkok: BMA and CCSA will meet Monday, decide on Songkran water splashing in Bangkok. #Thailand #Bangkok #Phuket #Samui #Pattaya…",0,1,The first bot lesson,1507821835601207299,2022-03-26 20:48:34+00:00
INFORMS,"Catonsville, MD",INFORMS Member @jlswann in What Does ‘#Endemic’ Mean? And Can #Omicron End the #Pandemic? https://t.co/FQIkorfe2l,0,0,HubSpot,1507821689366884354,2022-03-26 20:47:59+00:00
be_in_Bangkok,Germany,"BMA and CCSA will meet Monday, decide on Songkran water splashing in Bangkok. #Thailand #Bangkok #Phuket #Samui… https://t.co/IxnORUk18V",0,1,Twitter Web App,1507821462945677318,2022-03-26 20:47:05+00:00
be_in_Bangkok,Germany,TAT launches new ‘Monopoly: Phuket Edition’ board game. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya… https://t.co/b5PQXba8z6,1,0,Twitter Web App,1507820836882944006,2022-03-26 20:44:36+00:00
mzb211,,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter for iPhone,1507820111150952452,2022-03-26 20:41:43+00:00
mygaminghead,,"RT @Bompi_Tortilli: Pink Dots

A Mask that Works for 📢GLASSES WEARERS

#Sales #Covid_19  #SaturdayVibes  #SupportSmallStreamers #mask #fash…",0,2,Mygaminghead,1507820037809356808,2022-03-26 20:41:25+00:00
GainFollowersio,Worldwide,"RT @Bompi_Tortilli: Pink Dots

A Mask that Works for 📢GLASSES WEARERS

#Sales #Covid_19  #SaturdayVibes  #SupportSmallStreamers #mask #fash…",0,2,Retweetio,1507819846846844931,2022-03-26 20:40:40+00:00
bevwhitner,"Florida, USA","RT @Laurie_Garrett: That didn't take long! The #Omicron #BA2Variant is now 91% of all new #COVID19 cases in the world.
https://t.co/kOxRo7p…",0,672,Twitter Web App,1507819812516474887,2022-03-26 20:40:31+00:00
Bompi_Tortilli,"London, England","Pink Dots

A Mask that Works for 📢GLASSES WEARERS

#Sales #Covid_19  #SaturdayVibes  #SupportSmallStreamers #mask… https://t.co/SkZ1FnhFBL",0,2,Twitter for Android,1507819775925305351,2022-03-26 20:40:23+00:00
vulcanelf,"Washington, PA",RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter for Android,1507819395602694146,2022-03-26 20:38:52+00:00
ThatVDOVault,Shenandoah Valley VA USA,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,TweetDeck,1507819309485203456,2022-03-26 20:38:31+00:00
peter_boring,"Home Counties, UK","#Covid #Omicron #BA1 (the New Year peak) and #BA2 (now) are about as serious/mild.
Given that ~3.75million #cases t… https://t.co/QMhZDckcAA",0,0,Twitter Web App,1507818517961314312,2022-03-26 20:35:23+00:00
ambarar,Plague Ward,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter for iPhone,1507818192021823491,2022-03-26 20:34:05+00:00
WeAteAllTheDodo,Corporate,"@ABC Good to see our #COVID-at-risk leader out there anti-masking it up in the test-evading #Omicron #BA2Variant, s… https://t.co/3XkEiI8AhF",0,0,Twitter Web App,1507818131506487300,2022-03-26 20:33:51+00:00
erniesfo,San Francisco/The Left Coast,RT @DelthiaRicks: 1 in 5 South Koreans have had Covid as the latest wave fueled by #Omicron subvariant—BA.2 —causes deaths to surge. Latest…,0,10,Tweetbot for Mac,1507817876475957252,2022-03-26 20:32:50+00:00
Misha37067244,,RT @calirunnerdoc: My brother is mentally handicapped and lives in a group home.Was just told by his coordinator that #Omicron killed more…,0,29,Twitter Web App,1507817684385558529,2022-03-26 20:32:04+00:00
Loki_Argent,no war but class war,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter for Android,1507817637841154049,2022-03-26 20:31:53+00:00
NorthStar1956,"Isle La Motte, VT",RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter Web App,1507817534464139271,2022-03-26 20:31:28+00:00
LittleGreyRab,,"RT @bmay: Chris Whitty politely destroys a Tory MP bravely asking an idiotic question on behalf of fellow idiots. 
#covidiots #omicron   ht…",0,4546,Twitter for iPhone,1507817264371884033,2022-03-26 20:30:24+00:00
MieterV,"Qualityland, Q.C.",@jesflres Definitly much more than unvaxxed not having heavy trouble with #COVID19 #delta #Deltacron #Omicron and friends. #CovidIsNotOver,0,0,Twitter for Android,1507817197695123463,2022-03-26 20:30:08+00:00
moduspwnens,,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter Web App,1507816835084955652,2022-03-26 20:28:42+00:00
M8Void,,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter for iPhone,1507816773130735617,2022-03-26 20:28:27+00:00
markwarling3,,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter Web App,1507816597297287171,2022-03-26 20:27:45+00:00
biden_helen,,"RT @VoiceoftheBund: The #rain will pass, looking forward to the arrival of the sunshine . #上海 加油，爱在一起！#epidemic #疫情 #coronavirus #Omicron #…",0,1,Twitter for iPhone,1507816329591783424,2022-03-26 20:26:41+00:00
flowermusickids,"Midwest, USA",RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter for iPhone,1507815770692145152,2022-03-26 20:24:28+00:00
DubmingoSession,Jamaica,"RT @captainsnackbar: As Washington relaxes coronavirus mandates, another variant spreads

We've continously underestimated this pandemic; t…",0,2,Twitter for iPhone,1507815741466324999,2022-03-26 20:24:21+00:00
KulowJeremy,,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter Web App,1507815738240913414,2022-03-26 20:24:20+00:00
deadlystingnyc,NYC,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter for iPhone,1507815528462696450,2022-03-26 20:23:30+00:00
very_jenny,,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter for iPhone,1507815344676782081,2022-03-26 20:22:46+00:00
MLS_Dave,,RT @catladyactivist: Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to ret…,0,21,Twitter for Android,1507815046293958657,2022-03-26 20:21:35+00:00
luckyappricot,west coast is the best coast ,RT @mkarolian: I see many people relying on rapid antigen tests before getting together and want to share my personal experience with #Omic…,0,654,Twitter for Android,1507814958809042945,2022-03-26 20:21:14+00:00
catladyactivist,Midwest US,Like this tweet if you think there should be a class action lawsuit brought against the CDC over their guidance to… https://t.co/OkkA7SIsd6,152,21,Twitter for Android,1507814905008766981,2022-03-26 20:21:01+00:00
PeterOFallon1,,RT @calirunnerdoc: My brother is mentally handicapped and lives in a group home.Was just told by his coordinator that #Omicron killed more…,0,29,Twitter for iPhone,1507814587449679877,2022-03-26 20:19:46+00:00
ArlineNet,,"RT @Laurie_Garrett: Between Feb27- March5, 14.7% of sequenced #COVID19 cases were #BA2 #Omicron in LA County, an ^ from 6.4% in the prior w…",0,63,Twitter Web App,1507814296406925314,2022-03-26 20:18:36+00:00
FroodyWisco,BirchWalkerstan Penal Colony,RT @etkelley419: A: Concern about #LongCOVID should be front &amp; center - especially in children &amp; young adults. Long COVID is like tsunami w…,0,120,Twitter Web App,1507813487485100041,2022-03-26 20:15:23+00:00
cellcaller3,🌎 Carpe Diem!!,RT @DelthiaRicks: 1 in 5 South Koreans have had Covid as the latest wave fueled by #Omicron subvariant—BA.2 —causes deaths to surge. Latest…,0,10,Twitter for Android,1507813395008999428,2022-03-26 20:15:01+00:00
PennyPo54201061,,RT @beansprouts_mom: Just over 50% (yes FIFTY) of kids aged 0 to 19 hospitalized in BC for #COVID19 were hospitalized in the #Omicron wave.…,0,46,Twitter Web App,1507813352319373312,2022-03-26 20:14:51+00:00
VippusaO,USA,"WHAT HE SAID…
I’ll give it to you straight, as I promised that I always would: We’re going to see COVID cases conti… https://t.co/lvg8DH5vL1",0,0,The Social Jukebox,1507812486149455878,2022-03-26 20:11:25+00:00
PichSeekaew,"New York, NY","RT @khmayer1: #omicronba2 should not be ignored. Data suggests that it's more transmissable than other #variants,  can be acquired after ha…",0,1,Twitter for iPhone,1507812245597790210,2022-03-26 20:10:27+00:00
mvsknight81,Global Citizen,"RT @LEAD_Coalition: I wear two masks in public (and am triple vaccinated) because I believe in humility, #kindness, community... and #scien…",0,273,Twitter Web App,1507811668025352194,2022-03-26 20:08:10+00:00
Bigthana78,,"RT @Thomas_Wilckens: mRNA-1273 or mRNA-Omicron boost in vaccinated macaques elicits similar B cell expansion, neutralizing antibodies and p…",0,5,Twitter for Android,1507811657275383819,2022-03-26 20:08:07+00:00
TomthunkitsMind,In Your Mind Now,"WHAT HE SAID…
I’ll give it to you straight, as I promised that I always would: We’re going to see COVID cases conti… https://t.co/3OuWsJsnXK",4,2,The Social Jukebox,1507811476727373835,2022-03-26 20:07:24+00:00
sean808080,"Schooleys Mountain, New Jersey",Partisan excess deaths #COVID19 #Datavisualization #Omicron  https://t.co/kbiVXvEx2h https://t.co/mGcy6i7nnJ,0,0,Buffer,1507811394674212865,2022-03-26 20:07:04+00:00
etxberria55,Bradford uk,@AndrewBowie_MP 4% fall in GDP  due to Brexit    have we got a plan for #Omicron  as hospitals   are  clogged  up w… https://t.co/ZFm5HB6ffV,1,0,Twitter Web App,1507811216441368579,2022-03-26 20:06:22+00:00
khmayer1,"Boston, MA","#omicronba2 should not be ignored. Data suggests that it's more transmissable than other #variants,  can be acquire… https://t.co/Nf4a8ki3uM",0,1,Twitter Web App,1507810991664508928,2022-03-26 20:05:28+00:00
ReneeArnett,Resisting fascism.,"RT @Laurie_Garrett: That didn't take long! The #Omicron #BA2Variant is now 91% of all new #COVID19 cases in the world.
https://t.co/kOxRo7p…",0,672,Twitter Web App,1507810602521186309,2022-03-26 20:03:56+00:00
MDX_0x0,,"RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter for Android,1507810020687187969,2022-03-26 20:01:37+00:00
Sa59422328,,"RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter for iPhone,1507809011307057158,2022-03-26 19:57:36+00:00
cotrozzi_lisa,Genova,"RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter for Android,1507808933720768512,2022-03-26 19:57:18+00:00
Mulan71868503,,"RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter for iPhone,1507808234018590725,2022-03-26 19:54:31+00:00
SoniaLaVera,,"RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter Web App,1507807174361333768,2022-03-26 19:50:18+00:00
gagen_patricia,"Phoenix, AZ",RT @DrEricDing: 6) Also fascinating is that in the 🏴󠁧󠁢󠁥󠁮󠁧󠁿 #Omicron wave—hospitalization rate trailed cases and was about 2% of cases at th…,0,100,Twitter for iPad,1507806487736815619,2022-03-26 19:47:35+00:00
mexisme,3rd Rock,RT @marcdaalder: The #Omicron wave is New Zealand's first real wave of Covid-19. It will not be our last. We're only now beginning to truly…,0,34,Twitter for Android,1507806196178173954,2022-03-26 19:46:25+00:00
koskela_lasse,"Naantali, Suomi",RT @be_in_Bangkok: CAAT tells Thai Airways to fly Boeing 737-800 with extra caution. #Thailand #Bangkok #Phuket #Samui #Pattaya #Ayutthaya…,0,2,Twitter for Android,1507806002695094280,2022-03-26 19:45:39+00:00
BDruider,"New York City, New York, USA","#COVID19 #Omicron
@mtosterholm @CovidWatch @DrEricDing @EricTopol
@ScottGottliebMD @covid_canada
@CDCgov @nytimes… https://t.co/VzP1MBJFjA",0,0,Twitter Web App,1507805393661136898,2022-03-26 19:43:14+00:00
LeannEAF,California - USA,@conniechansf Did your concerns include keeping @SpeakerPelosi out of Chinatown with her “Come on down!” invitation… https://t.co/AQqrvj84An,0,0,Twitter for iPhone,1507805053733666817,2022-03-26 19:41:53+00:00
chuddles11,Toronto,"RT @TomthunkitsMind: DON’T SURRENDER TO #OMICRON
Just bc you believe it’s milder &amp; inevitable that you will get it, DON’T GIVE UP fighting…",0,1,Twitter for Android,1507804514140708871,2022-03-26 19:39:44+00:00
HealthCoachLond,"London, UK & Worldwide",@RnEmergency Watch this: #GeertVandenBossche explains the paradox of #Omicron https://t.co/a57VJAdJYe,0,0,Twitter Web App,1507804510474969101,2022-03-26 19:39:43+00:00
HealthCoachLond,"London, UK & Worldwide",@business They won't work as the first 3 didn't. This video explains why and the paradox of #Omicron. Please watch… https://t.co/Ani4Ew8cl5,2,0,Twitter Web App,1507804061457948676,2022-03-26 19:37:56+00:00
pop_popculture,Home,"&amp; we need this same day pharmacy home delivery of #paxlovid program for all ppl in #ct, including those who dont ha… https://t.co/Bv3tJIfyVU",0,0,Twitter Web App,1507803310165790727,2022-03-26 19:34:57+00:00
MaggieCanada1,,"RT @GVDBossche: UK data noose on the masses - vaccine stakeholders what have you done?

#COVID19 #Covid_19 #omicron #immunesystem

https://…",0,505,Twitter Web App,1507803169753026565,2022-03-26 19:34:23+00:00
joannab64017534,,"RT @Helenspicer15: @cyclingkev This is why #mitigations should be in ever #school #publicbuilding 
It is a #shocking and #disgraceful polic…",0,2,Twitter for iPad,1507802535540805639,2022-03-26 19:31:52+00:00
pop_popculture,Home,@GovNedLamont @CTDPH @DrJuthani @NorwalkHealth @Norwalk_CT @CityofStamford @CarolineforCT @HWRilling How can #ct re… https://t.co/e42RDLnHos,2,0,Twitter Web App,1507802167473840135,2022-03-26 19:30:24+00:00
gona_make_it,,"Head of UK civil service under investigation by 👮 over ‘partygate’ scandal via @FT

No resignation?
#PartyGate… https://t.co/NCPen8FeCE",0,0,Twitter for iPhone,1507801858773065728,2022-03-26 19:29:11+00:00
cbracken20111,"Westlake, OH",RT @joingles: Ohio Dept of Health Director Bruce Vanderhoff talked about the new variant of #omicron #covid earlier this week. https://t.co…,0,2,Twitter for Android,1507801475203878919,2022-03-26 19:27:39+00:00
EdnaKrabapple1,,@MyvilmaMaric I think many school staff have accepted that we will now catch #omicron at some point soon. I know I have.,9,0,Twitter for Android,1507801250900942856,2022-03-26 19:26:46+00:00
VippusaO,USA,NIH Director Dr. Collins agrees with my analysis that we could see 1 million people new cases daily because of the… https://t.co/mzteTwjHqq,0,0,The Social Jukebox,1507801135838543873,2022-03-26 19:26:19+00:00
TomthunkitsMind,In Your Mind Now,"DON’T SURRENDER TO #OMICRON
Just bc you believe it’s milder &amp; inevitable that you will get it, DON’T GIVE UP fighti… https://t.co/8vRxSgmt4p",1,1,The Social Jukebox,1507801124920872964,2022-03-26 19:26:16+00:00
LtsFlwr70,United States,#Omicron subvariant #BA2 will soon dominate in the U.S. Here's what you need to know about it. [Video] 😷🦠🦠 https://t.co/kr7ngkUIXo,0,0,Twitter for iPhone,1507800681335431169,2022-03-26 19:24:30+00:00
pop_popculture,Home,@GovKathyHochul where is daily #nyc positivity rate posted? and broken down by borough? #omicron #ba2 @DrMaryTBassett,1,0,Twitter Web App,1507799876993748994,2022-03-26 19:21:18+00:00
2manylogins,,"@nypost Why is Biden wearing a 
@BeauBidenFdn
 hat and not a President of the United States or United States hat?… https://t.co/grAzjJEU3h",0,0,Twitter Web App,1507799635867357184,2022-03-26 19:20:21+00:00
Just1921,"Westbury, NY",RT @DelthiaRicks: 1 in 5 South Koreans have had Covid as the latest wave fueled by #Omicron subvariant—BA.2 —causes deaths to surge. Latest…,0,10,Twitter Web App,1507799032374210575,2022-03-26 19:17:57+00:00
Angela_Biochem,NYC,RT @DelthiaRicks: 1 in 5 South Koreans have had Covid as the latest wave fueled by #Omicron subvariant—BA.2 —causes deaths to surge. Latest…,0,10,Twitter Web App,1507798746016493574,2022-03-26 19:16:49+00:00
patstagepage,"Montreal, Quebec",RT @DelthiaRicks: 1 in 5 South Koreans have had Covid as the latest wave fueled by #Omicron subvariant—BA.2 —causes deaths to surge. Latest…,0,10,Twitter for Android,1507798055692779526,2022-03-26 19:14:04+00:00
SigmaakaB1,Dänemark,"RT @DrEricDing: 10) what about miracle drugs? Well, monoclonal antibodies used to be great—but that was before #Omicron. Very few MABs work…",0,298,Twitter for Android,1507798023371382785,2022-03-26 19:13:56+00:00
SheilaSpwhelan,"Saskatoon, Saskatchewan","RT @thinktankSK: Through Saturday, 256 #Saskatchewan people have died of #COVID19 so far in 2022.
That's 21 per cent of the 1,211 total dea…",0,39,Twitter Web App,1507797502967222274,2022-03-26 19:11:52+00:00
Sara__Mardani,"WV, USA 🇺🇸 ","RT @Laurie_Garrett: That didn't take long! The #Omicron #BA2Variant is now 91% of all new #COVID19 cases in the world.
https://t.co/kOxRo7p…",0,672,Twitter Web App,1507797341117501443,2022-03-26 19:11:14+00:00
DrGrahamLJ,"Salisbury, Wiltshire, UK",FAO all #radiologists. When did you last see classic #COVID-19 on a CT or CXR? This seems a rarity since #omicron w… https://t.co/Sf2eHZ6FPx,6,0,Twitter for iPhone,1507797179846508546,2022-03-26 19:10:35+00:00
suzyqp4u,BC ,RT @mkarolian: I see many people relying on rapid antigen tests before getting together and want to share my personal experience with #Omic…,0,654,Twitter for Android,1507797086112141312,2022-03-26 19:10:13+00:00
KevinChevrier,Canada,"RT @RajlabN: Tracking BA.2 + S:I1221T (BA.2.2*) over time (by country, by division) | 3/26/22 update

Hotspots:  #HongKong  and #England, #…",0,6,Twitter Web App,1507796985717293057,2022-03-26 19:09:49+00:00
ErinMPrater,"Colorado Springs, CO",RT @FortuneMagazine: #Black Americans were hospitalized at 4 times the rate of white ones during Omicron’s peak. Why Stealth #Omicron could…,0,5,Twitter Web App,1507796971586654209,2022-03-26 19:09:46+00:00
amys_bus_ticket,,"STUPIDITY:  LA Superior Court to Lift Mask Mandate April 4 

#COVID19 #BA2 is at least doubly as transmissible as p… https://t.co/pKZptFMTee",0,0,Twitter Web App,1507796808793088001,2022-03-26 19:09:07+00:00
csloball,O-H I-O  retweets are not endorsements,RT @joingles: Ohio Dept of Health Director Bruce Vanderhoff talked about the new variant of #omicron #covid earlier this week. https://t.co…,0,2,Twitter Web App,1507796216138153989,2022-03-26 19:06:46+00:00
Skatiq3,"Rustenburg, South Africa",RT @DelthiaRicks: 1 in 5 South Koreans have had Covid as the latest wave fueled by #Omicron subvariant—BA.2 —causes deaths to surge. Latest…,0,10,Twitter for Android,1507796208533839874,2022-03-26 19:06:44+00:00
kecksjamieson,At various locations (places).,"RT @bmay: Chris Whitty politely destroys a Tory MP bravely asking an idiotic question on behalf of fellow idiots. 
#covidiots #omicron   ht…",0,4546,Twitter for iPhone,1507795903750545419,2022-03-26 19:05:31+00:00
GlobalPHObserv,Baltimore MD USA,RT @DelthiaRicks: 1 in 5 South Koreans have had Covid as the latest wave fueled by #Omicron subvariant—BA.2 —causes deaths to surge. Latest…,0,10,TweetCaster for iOS,1507795857617338370,2022-03-26 19:05:20+00:00
captainsnackbar,Europa Ice Moon,"As Washington relaxes coronavirus mandates, another variant spreads

We've continously underestimated this pandemic… https://t.co/XY1CxT1ckD",2,2,Twitter for Android,1507795694010126346,2022-03-26 19:04:41+00:00
gaj724,"Florida, Florida, Florida ","RT @Laurie_Garrett: With emergence of #Omicron, home-testing for #COVID19 surged in the US, largely, ""among persons who id'ed as White, adu…",0,54,Twitter for iPhone,1507795351608172548,2022-03-26 19:03:19+00:00
SCGPisa,,"RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter Web App,1507795082677739527,2022-03-26 19:02:15+00:00
Splosh491,,"RT @bmay: Chris Whitty politely destroys a Tory MP bravely asking an idiotic question on behalf of fellow idiots. 
#covidiots #omicron   ht…",0,4546,Twitter for Android,1507795063669153793,2022-03-26 19:02:11+00:00
gaj724,"Florida, Florida, Florida ","RT @Laurie_Garrett: Between Feb27- March5, 14.7% of sequenced #COVID19 cases were #BA2 #Omicron in LA County, an ^ from 6.4% in the prior w…",0,63,Twitter for iPhone,1507794983302090759,2022-03-26 19:01:52+00:00
ampincivero,Canada,"No matter what, the Denialists continue to IGNORE REALITY! Nothing to see here! This is FINE!
#LetItRIP #COVID19… https://t.co/9VnWPFWq2R",0,0,Twitter Web App,1507794947281502214,2022-03-26 19:01:43+00:00
DelthiaRicks,New York,1 in 5 South Koreans have had Covid as the latest wave fueled by #Omicron subvariant—BA.2 —causes deaths to surge.… https://t.co/KgtWE3EJNO,5,10,Twitter Web App,1507794697531572244,2022-03-26 19:00:44+00:00
DrEstherFreeman,"Boston, MA","RT @sonya_prasad: Now our very own @DrEstherFreeman is speaking on all things #Omicron, COVID vaccine reactions and updates on the official…",0,2,Twitter for iPhone,1507794580934172674,2022-03-26 19:00:16+00:00
joingles,"Columbus, Ohio",Ohio Dept of Health Director Bruce Vanderhoff talked about the new variant of #omicron #covid earlier this week. https://t.co/bD0Z6jppFq,4,2,Twitter for iPhone,1507794290591870976,2022-03-26 18:59:06+00:00
taosastrologer,,"RT @Laurie_Garrett: That didn't take long! The #Omicron #BA2Variant is now 91% of all new #COVID19 cases in the world.
https://t.co/kOxRo7p…",0,672,Twitter Web App,1507794254050967561,2022-03-26 18:58:58+00:00
giovanni_7,,"RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter Web App,1507792956895506441,2022-03-26 18:53:49+00:00
ianmcaldow57,"Scotland, United Kingdom","RT @bmay: Chris Whitty politely destroys a Tory MP bravely asking an idiotic question on behalf of fellow idiots. 
#covidiots #omicron   ht…",0,4546,Twitter for iPhone,1507792903216803845,2022-03-26 18:53:36+00:00
ktsig287,Cincinnati,"RT @catladyactivist: 4,721 Covid deaths were *counted* in the US this week.

4,721 MORE empty chairs at the table. 

4,721 MORE families sh…",0,27,Twitter for Android,1507792797520252935,2022-03-26 18:53:11+00:00
RashadDHawkins,☀♌🌑♒⬆♎,"RT @BMoreAwesomeCHC: 🩺⚛️🔬

🧵 Tracking Thread 1
(3/20/22)

▪️#BA2variant is spreading around the world

▪️Currently, several cities and stat…",0,5,Twitter for iPhone,1507792781699391491,2022-03-26 18:53:07+00:00
RashadDHawkins,☀♌🌑♒⬆♎,"RT @BMoreAwesomeCHC: 🩺⚛️🔬

🧵 Masks Thread 1
(3/20/22)

▪️Currently, several cities and states are lifting mask mandates.

▪️#BA2variant is…",0,3,Twitter for iPhone,1507792761810006035,2022-03-26 18:53:02+00:00
marlor_marie,Mostly reading 🙂🦉😸🏃‍♀️,"RT @bmay: Chris Whitty politely destroys a Tory MP bravely asking an idiotic question on behalf of fellow idiots. 
#covidiots #omicron   ht…",0,4546,Twitter for iPhone,1507792034651852814,2022-03-26 18:50:09+00:00
ViolationsWatch,,@JohnsHopkins @andrewpekosz @JohnsHopkinsSPH BA.2 should be recognised as a unique variant of concern &amp; monitored i… https://t.co/zKV5vAC3jK,0,0,Twitter Web App,1507791938665164801,2022-03-26 18:49:46+00:00
TwiggDean,Steel City⚔️,"RT @bmay: Chris Whitty politely destroys a Tory MP bravely asking an idiotic question on behalf of fellow idiots. 
#covidiots #omicron   ht…",0,4546,Twitter for iPhone,1507791835506352128,2022-03-26 18:49:21+00:00
clod0984,"Parma, Emilia Romagna","RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter for iPhone,1507791760667381764,2022-03-26 18:49:03+00:00
eifp,"Te Papa-i-Oea, Aotearoa","RT @bmay: Chris Whitty politely destroys a Tory MP bravely asking an idiotic question on behalf of fellow idiots. 
#covidiots #omicron   ht…",0,4546,Twitter for iPhone,1507791743890391041,2022-03-26 18:48:59+00:00
GPTurchi,,"RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter Web App,1507791690807058436,2022-03-26 18:48:47+00:00
The_DogWalker,"Yarm, England","RT @bmay: Chris Whitty politely destroys a Tory MP bravely asking an idiotic question on behalf of fellow idiots. 
#covidiots #omicron   ht…",0,4546,Twitter for iPhone,1507791410514247683,2022-03-26 18:47:40+00:00
QLexPipiens,,"RT @mino_cappmont: New large study in QATAR shows that natural infection is much more effective than #vaccines #Pfizer and #Moderna, both a…",0,13,Twitter for Android,1507791303999954951,2022-03-26 18:47:14+00:00
MarcusFitzsimon,Liverpool,"RT @bmay: Chris Whitty politely destroys a Tory MP bravely asking an idiotic question on behalf of fellow idiots. 
#covidiots #omicron   ht…",0,4546,Twitter Web App,1507790872624214018,2022-03-26 18:45:32+00:00
debugliesnews,,U.S. CDC Data: Who Received Only Johnson &amp; Johnson Shots More Likely To Die During #Omicron Wave Compared To Other… https://t.co/3KjdXqsU5N,0,0,Twitter Web App,1507790821223026690,2022-03-26 18:45:19+00:00
biggreenpen,"Tallahassee, FL","RT @AsiaGInstitute: The wave of #Omicron variant infections is forcing #China to adopt a more flexible, targeted strategy. But the months a…",0,10,Twitter for iPhone,1507790708354297866,2022-03-26 18:44:52+00:00
