user,location,tweet,likes,RT,Source,ID,Date
cpthavoc1,USA,RT @ElectionWiz: This story has flown radar but is deeply alarming. The U.S. surgeon general is demanding that Big Tech turn over Covid-19…,0,99,Twitter for Android,1502450409348251658,2022-03-12 01:04:26+00:00
Jforbesrolfe,"Flemington, Wurundjeri country","RT @DrShaneRRR: 72% fewer cases. 
👇👇👇👇👇👇👇

Mandatory masking in schools reduced COVID-19 cases during Delta surge | National Institutes of…",0,14,Twitter for iPhone,1502450399927701505,2022-03-12 01:04:24+00:00
mayurvyash,,RT @narendramodi: The members of the Trust shared their valuable inputs on how we can effectively cater to the needs of the future. It was…,0,1085,Twitter for Android,1502450382873985026,2022-03-12 01:04:20+00:00
keshiacampbell4,"Columbia, SC","RT @SCSTATE1896: SC State gets double benefits from $9 million in COVID-19 relief funding.

Learn more and see the breakdown of the $9 mill…",0,8,Twitter for iPhone,1502450382789820420,2022-03-12 01:04:20+00:00
Michebebe612,,"RT @btob_info: Peniel, Changsub and Sungjae tested positive Covid 19 after PCR test. Minhyuk and Eunkwang tested negative. All schedule wil…",0,792,Twitter for Android,1502450381321867269,2022-03-12 01:04:19+00:00
chapbook2,,"RT @MoriartyLab: I see Ontario has been down-revising COVID-19 deaths again this week--by at least 411.

That's a 20% reduction in reported…",0,175,Twitter Web App,1502450378704658432,2022-03-12 01:04:19+00:00
benrowley78,Lethbridge Alberta,RT @CBCNews: MLB players who are not vaccinated against COVID-19 won't be allowed to travel into Canada to face the Blue Jays. https://t.co…,0,28,Twitter for Android,1502450376628334594,2022-03-12 01:04:18+00:00
CSW66Pacific,,RT @WomensClimateC1: The sixty-sixth session of the Commission on the Status of Women will take place from 14 to 25 March 2022. Due to the…,0,1,Twitter Web App,1502450373721616388,2022-03-12 01:04:17+00:00
Jim_Zakany,"Cleveland, Ohio",RT @CBSNews: Children were still three times less likely to be hospitalized with COVID-19 if they were vaccinated. https://t.co/CnG9YFui6a,0,11,Twitter Web App,1502450373252063240,2022-03-12 01:04:17+00:00
pewsik,butuh saya? bisa ke ➡,RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,Twitter for Android,1502450364464861189,2022-03-12 01:04:15+00:00
Lainger66,Canada,"RT @krushowy: From Ont Universities “In order to minimize uncertainty&amp;disruption and to continue to support our students, staff, faculty an…",0,23,Twitter for iPhone,1502450364293042176,2022-03-12 01:04:15+00:00
ntreallyhuman,,RT @ChristyCeeCK: COVID-19 battle put working Ontario dad in wheelchair; province's 'long-haulers' need more support https://t.co/1HEq6ZyGK…,0,8,Twitter for Android,1502450361071718405,2022-03-12 01:04:14+00:00
OliBrookewhite,"Wellington, New Zealand",RT @nealrogers: Two years to the day since World Health Organization officially declared COVID-19 a pandemic. Two years of sacrifice and lo…,0,17,Twitter Web App,1502450353828032518,2022-03-12 01:04:13+00:00
katherynnperryy,Neverbeenratioed,RT @PopCrave: The outbreak of COVID-19 was declared a pandemic by the World Health Organization 2 years ago today. https://t.co/AljtkdGYaD,0,487,Twitter for iPhone,1502450346119077892,2022-03-12 01:04:11+00:00
seunggiismine_,,"RT @tiotheo01: 11 Mar 2022: Confirmed new COVID-19 cases in Malaysia by vaccination status

55.2% of the cases yesterday were boosted

vs…",0,19,Twitter for iPhone,1502450345946988545,2022-03-12 01:04:11+00:00
JinnMorris,"Auckland, New Zealand","RT @covid19nz: If you test positive for COVID-19, you do not need to be tested to leave self-isolation once you’ve completed your 7 full da…",0,5,Twitter for Android,1502450345800511489,2022-03-12 01:04:11+00:00
Carol36994460,,RT @GlblCtzn: It has been two years since COVID-19 was officially declared a pandemic. https://t.co/QOmmA2Loz7,0,138,Twitter for iPhone,1502450344470757378,2022-03-12 01:04:10+00:00
KellyD66792950,,"RT @JeromeAdamsMD: No matter who tells you otherwise, #covid19 ain’t “less harmful than the flu…”

(unless you ignore altered cognition and…",0,11,Twitter for Android,1502450342805471234,2022-03-12 01:04:10+00:00
Christine2523,,"RT @AJKayWriter: For all the ppl who said this wasn't happening: 

""From March 2020 to March 2021, DPH counted the death of any person who…",0,514,Twitter for Android,1502450340326789124,2022-03-12 01:04:09+00:00
fdlaramee,Canada,RT @TSNCurling: Wild Card 1's @TeamGushue will play with only three players for the #Brier2022 playoffs after Mark Nichols tested positive…,0,3,Twitter for iPhone,1502450339336925193,2022-03-12 01:04:09+00:00
midnightsunalas,,"RT @JBcribbage: @EnemyInAState US covid-19 deaths, omicron was brutal ... and deaths are still being added

https://t.co/4BKTPUHEYj https:/…",0,3,Twitter Web App,1502450333926277122,2022-03-12 01:04:08+00:00
fjearnne,,RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,Twitter for Android,1502450327143952384,2022-03-12 01:04:06+00:00
ziadkhatib,,"RT @UNODC_PTRS: Mark your 🗓️!
Join us @ 65th #CND at @UNODC_HTMSS &amp; @UNODC_PTRS event:  
„Identification of victims of trafficking in the #…",0,4,Twitter for iPhone,1502450325394964484,2022-03-12 01:04:06+00:00
TruthMa65689961,"Ontario, Canada","RT @BKarahalios: Here are my statements in the Ontario legislature fighting the use of COVID-19 vaccines by employers on employees.

Watch…",0,71,Twitter Web App,1502450315072880640,2022-03-12 01:04:03+00:00
PHamtak,South Western Ontario,"""...to minimize uncertainty and disruption and to continue to support our students, staff, faculty and university c… https://t.co/VPFYXmab1u",0,0,Twitter for Android,1502450311444713476,2022-03-12 01:04:03+00:00
charles90542553,,RT @ElectionWiz: This story has flown radar but is deeply alarming. The U.S. surgeon general is demanding that Big Tech turn over Covid-19…,0,99,Twitter for iPhone,1502450305518120963,2022-03-12 01:04:01+00:00
StudentDefense,"Washington, D.C.","Are Students Legally Required to Comply with School COVID-19 Rules?

https://t.co/3hTWn4lept 

Contact us for legal… https://t.co/7ltAfIVWyd",0,0,eClincher,1502450301672071168,2022-03-12 01:04:00+00:00
KRCG13,"Columbia/Jefferson City, MO","On Friday, a COVID-19 milestone was reached marking two years since the World Health Organization declared COVID-19… https://t.co/yPv6q5uJqK",0,0,TweetDeck,1502450299708968964,2022-03-12 01:04:00+00:00
BigRegTweeting,"Halifax, Nova Scotia, CANADA","RT @CPHO_Canada: Latest #COVID19 in Canada info and updates → #GOC website on #coronavirus disease: https://t.co/IZt05ChWwV    

Canada COV…",0,19,Twitter for Android,1502450297557422082,2022-03-12 01:03:59+00:00
fam_zhe,Malaysia,RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,Twitter for Android,1502450290145984515,2022-03-12 01:03:58+00:00
PredatorUK68,,"https://t.co/eVvOlmWofP

Here we go again. But now the virus is named after a Transformer… 🤣",0,0,Twitter for iPad,1502450287986061316,2022-03-12 01:03:57+00:00
TBlackwe85,"Washington, DC/Baltimore, MD",'Deltacron' COVID-19 variant: What to know https://t.co/7JY2WCRS6C #FoxNews,0,0,Twitter Web App,1502450285314289671,2022-03-12 01:03:56+00:00
patgill69033215,,RT @tpie55418: @kdhanjal12 Informed consent disclosure to vaccine trial subjects of risk of COVID-19 vaccines worsening clinical disease ht…,0,6,Twitter for iPhone,1502450276711731204,2022-03-12 01:03:54+00:00
AnnaMills1953,,"RT @OhioHealthPlans: Meet Rylee, 11-year-old star of The Rylee Show on Facebook and Instagram and our partner in encouraging Ohioans to #Ge…",0,1,Twitter Web App,1502450259099889664,2022-03-12 01:03:50+00:00
Shane03289573,,"RT @CraigKellyMP: I WILL BAN BOTH public &amp; private sector employers from having mandates &amp; discriminating against vax -free employees

I WI…",0,146,Twitter Web App,1502450257996976128,2022-03-12 01:03:50+00:00
RueChaussettesW,Call Girl Not Found,"RT @PopBase: 2 years ago today, COVID-19 was declared a global pandemic by the World Health Organization. https://t.co/ueQJ1Avl4X",0,1541,Twitter for iPhone,1502450256847511554,2022-03-12 01:03:50+00:00
BuzzFeed,New York,"RT @BuzzFeedNews: Two years ago, our lives changed forever. The WHO declared the COVID-19 outbreak a pandemic. Schools and entertainment ve…",0,16,TweetDeck,1502450251608870914,2022-03-12 01:03:48+00:00
Drover709,,RT @QPMSchool: QPMS families. Please see the following memo regarding COVID-19 protocols moving forward. Thank you in advance for your coop…,0,2,Twitter for iPhone,1502450244411346954,2022-03-12 01:03:47+00:00
SachaDylan,"Auckland, New Zealand",RT @publicaddress: Bless David Fisher for asking the questions about Voices for Freedom that Melanie Reid didn't. A story about the very bi…,0,43,Twitter Web App,1502450235993296898,2022-03-12 01:03:45+00:00
TBlackwe85,"Washington, DC/Baltimore, MD",A new report shows the true COVID-19 death toll may be three times higher than we thought https://t.co/C38sOVN7bY,0,0,Twitter Web App,1502450235947335685,2022-03-12 01:03:45+00:00
heartofhippie,"Athens Georgia, USA",Timeline of the COVID-19 pandemic in 2019 - Wikipedia 🧠🔌Digging my files for some Covididiots. Thought I’d share ag… https://t.co/tTcMUIoyAd,0,0,Twitter for iPhone,1502450223204999172,2022-03-12 01:03:42+00:00
MeResonate,"South Carolina, USA","Chef José Andrés World Central Kitchen goes all over the World to Feed People in Wars, Natural Disaster’s, &amp; Covid-… https://t.co/35QPnZBrVC",0,0,Twitter for iPhone,1502450219509764098,2022-03-12 01:03:41+00:00
Intheskyatnight,Universe,"RT @Sakura509: ""Britain, on the other hand, with a population of 67 million, and a prime minister refusing to vacate office, has 134,805.""…",0,56,Twitter Web App,1502450217689493504,2022-03-12 01:03:40+00:00
Tiffkearney,,"RT @AJKayWriter: For all the ppl who said this wasn't happening: 

""From March 2020 to March 2021, DPH counted the death of any person who…",0,514,Twitter for iPad,1502450209548382208,2022-03-12 01:03:38+00:00
lovesmeter,she/her 19,RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,Twitter for iPhone,1502450205085794308,2022-03-12 01:03:37+00:00
ebauman70,"Toronto, Ontario","RT @FLSurgeonGen: Just saying “the COVID-19 vaccine is good” is not enough. Medical interventions should be based on data. 

We need eviden…",0,235,Twitter for Android,1502450196495618048,2022-03-12 01:03:35+00:00
cheviztf,btob's melody ,"RT @yfieee_: BTOB 10th Anniversary Concert 2022 is postponed due to the covid 19 cases.

The new dates will be announced later. https://t.c…",0,155,Twitter for Android,1502450195509874689,2022-03-12 01:03:35+00:00
9NewsAUS,Australia,London police acted unlawfully when they used COVID-19 restrictions to prevent a vigil in memory of a murdered woma… https://t.co/Qt4K2GMX7W,0,0,Hootsuite Inc.,1502450195346477057,2022-03-12 01:03:35+00:00
MaurisaDassrath,Trinidad and Tobago 🇹🇹,"RT @KalainH: Today, two years ago, the @WHO declared #COVID19 is a pandemic. 

Tomorrow, two years ago, Trinidad and Tobago would record it…",0,14,Twitter for iPhone,1502450194406912000,2022-03-12 01:03:35+00:00
ThatsOnline,China,"Shanghai Reports 83 Local COVID-19 Cases, 22 Not In Quarantine https://t.co/KEyTcE7IcH",0,0,IFTTT,1502450192414556171,2022-03-12 01:03:34+00:00
BoakyeCherry,,"RT @JLew1050: “I looked at my phone for a minute and it was like, man, this is really happening.”

“We’ll probably always remember that mom…",0,30,Twitter for iPhone,1502450188656467970,2022-03-12 01:03:33+00:00
Fripi,"Tateyama, Chiba","RT @HelenChuMD: And the second, showing 72% fewer cases of in-school transmission in schools with mandatory masking, as compared to optiona…",0,5,Twitter for Android,1502450185993322496,2022-03-12 01:03:33+00:00
jwnized,,RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,Twitter for Android,1502450173900955653,2022-03-12 01:03:30+00:00
mubthecat,2Fort,"RT @RichPuchalsky: @cnalive The acknowledged leader of the religion said that getting vaccinated against Covid was a moral obligation

http…",0,3,Twitter Web App,1502450169652170753,2022-03-12 01:03:29+00:00
moonbreeze2,,"New Mexico holds moment of silence for state's 7K  #COVID-19 deaths 

https://t.co/ztdbt3SISt",0,0,Twitter Web App,1502450167097745415,2022-03-12 01:03:28+00:00
bannerite,"Illinois, USA","RT @AdyBarkan: 6 million people have died 🌍, nearly 1 million right here in 🇺🇸.

Billions still waiting for vaccines.

We’re all tired and…",0,32,Twitter for iPhone,1502450159871004679,2022-03-12 01:03:26+00:00
blossomlng_05,+60,RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,Twitter for Android,1502450157446901760,2022-03-12 01:03:26+00:00
Coltaine777,"North Korea, Ontario",RT @hightea101: Fully Vaccinated account for 7 in every 10 Covid-19 Deaths across Canada according to Government of Canada data – The Expos…,0,880,Twitter for Android,1502450154586230787,2022-03-12 01:03:25+00:00
RawbbieG,,"RT @AJKayWriter: For all the ppl who said this wasn't happening: 

""From March 2020 to March 2021, DPH counted the death of any person who…",0,514,Twitter for Android,1502450150245031937,2022-03-12 01:03:24+00:00
DoctorsManitoba,Winnipeg | Manitoba  |  Canada,"RT @DoctorsManitoba: Today marks two long years since the @WHO declared COVID-19 a global pandemic. 

This pandemic has affected everyone i…",0,6,Twitter for Android,1502450147183284236,2022-03-12 01:03:23+00:00
breathinminajj,Australia,RT @PopCrave: The outbreak of COVID-19 was declared a pandemic by the World Health Organization 2 years ago today. https://t.co/AljtkdGYaD,0,487,Twitter for iPhone,1502450146818154496,2022-03-12 01:03:23+00:00
budaksamyang9,he/him,RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,TweetDeck,1502450146218455044,2022-03-12 01:03:23+00:00
nikmercer,Bay Roberts,"RT @TeamGushue: We have some unfortunate news to share this evening. @MarkNichols_NL has tested positive for Covid-19 and as a result, will…",0,69,Twitter for iPhone,1502450142594621445,2022-03-12 01:03:22+00:00
David_Hayward,,@ElectionWiz I’d like the government’s Covid-19 misinformation data.,0,0,Twitter for iPhone,1502450133656649731,2022-03-12 01:03:20+00:00
gemmaration,,RT @williamhboney1: 63 deaths from Covid-19 were reported in the past 7 days.,0,37,Twitter for iPhone,1502450128648560644,2022-03-12 01:03:19+00:00
LifeForClimate,"Toronto, Ontario","RT @peoplesvaccine: Today marks 2 years of the COVID-19 pandemic.
Billions remain vulnerable to the virus.

Activists in cities around the…",0,159,Twitter for Android,1502450128287850497,2022-03-12 01:03:19+00:00
mcconnell_paul,massachusetts,RT @Voicesinmahed: @marshalederman Masks have ruined human interaction. They’ve ruined verbal communication as well as non verbal. They are…,0,6,Twitter for iPad,1502450127138664450,2022-03-12 01:03:19+00:00
ruvanothando6,,"RT @peoplesvaccine: We are proud to welcome Archewell Foundation to the Alliance and appreciate their support, alongside Prince Harry and M…",0,612,Twitter for iPhone,1502450126408847362,2022-03-12 01:03:18+00:00
JimYanaway,,"RT @AJKayWriter: For all the ppl who said this wasn't happening: 

""From March 2020 to March 2021, DPH counted the death of any person who…",0,514,Twitter Web App,1502450126249361412,2022-03-12 01:03:18+00:00
purplepursuer,,"RT @rick_pittman: Great news.

""Approximately 750 Alberta Health Services' employees, who are on leave without pay because of their choice…",0,801,Twitter for iPhone,1502450123527409671,2022-03-12 01:03:18+00:00
TBlackwe85,"Washington, DC/Baltimore, MD",Dr. Sanjay Gupta: Is America ready to take the next step in its Covid-19 recovery? | CNN https://t.co/6tVmjkHPKu,0,0,Twitter for iPhone,1502450121375637505,2022-03-12 01:03:17+00:00
leon46844465,Japan,"RT @hkfp: Covid-19: Hong Kong Hospital Authority urges understanding as shocking photo emerges of bodies stored on ward 

https://t.co/1NFW…",0,162,Twitter for Android,1502450119199064064,2022-03-12 01:03:17+00:00
NizamArchibald,"Kuala Lumpur, always","RT @DreJoanneLiu: Two years after declaration of a pandemic, we must take stock that we got outsmart by the virus several times but today,…",0,6,Twitter for iPhone,1502450114538876928,2022-03-12 01:03:16+00:00
_crfjuliana,rj,RT @PopCrave: The outbreak of COVID-19 was declared a pandemic by the World Health Organization 2 years ago today. https://t.co/AljtkdGYaD,0,487,Twitter for Android,1502450113448394759,2022-03-12 01:03:15+00:00
areyookcrazy,hypnotized,"RT @KoreanUpdates: CUBE shares that #BTOB #LeeChangsub #Peniel and #YookSungjae test positive for COVID-19, following #LimHyunsik. Minhyuk…",0,134,Twitter for iPhone,1502450111976452098,2022-03-12 01:03:15+00:00
bucinzerovivi,,RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,Twitter for iPhone,1502450104543825921,2022-03-12 01:03:13+00:00
Grim_Reaperr69,"Miami, FL",RT @K_Korleone3: Has anyone seen @CDCgov @CDCGlobal @POTUS @PressSec #MissingPerson #fauci #vaccine #COVID19 #Covid_19 #VaccineSideEffects…,0,2,Twitter for iPhone,1502450102010580996,2022-03-12 01:03:13+00:00
1501st_MC,Cordillera Admin Region,"Reduce Your Risk of COVID-19
#TeamPNP
#ToServeandProtect
#RMFB15Cares
Source: WHO
photo from web https://t.co/nhbOyFhmmA",1,0,Twitter Web App,1502450099817189379,2022-03-12 01:03:12+00:00
no1mai,"Busan, South Korea",RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,Twitter Web App,1502450099300933632,2022-03-12 01:03:12+00:00
Arge1983,Curacao (Netherlands Antilles),RT @GlblCtzn: It has been two years since COVID-19 was officially declared a pandemic. https://t.co/QOmmA2Loz7,0,138,Twitter for iPhone,1502450099041017856,2022-03-12 01:03:12+00:00
driverII,,RT @JapanSafeTravel: NHK WORLD-JAPAN has set up an English page providing the information about COVID-19 in Japan. Please refer to the foll…,0,3,Twitter for Android,1502450098483376129,2022-03-12 01:03:12+00:00
muyambo_r,New York,"RT @UNICEF: Conflict.
COVID-19.
Climate change.

Emergencies have a devastating impact on children's access to education. This is how we ca…",0,47,Twitter for iPhone,1502450093810667521,2022-03-12 01:03:11+00:00
agent3881,"MN, USA  🇺🇸","RT @AP: On March 11, 2020, the WHO declared COVID-19 a pandemic and the world changed.

Two years later, at least 6 million people have die…",0,120,Twitter for iPhone,1502450088693714945,2022-03-12 01:03:09+00:00
Kategamon,,RT @fromisdays: Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume their act…,0,19,Twitter for Android,1502450088383512578,2022-03-12 01:03:09+00:00
ClydeMonoxide,"Ontario, Canada","RT @BTnewsroom: BT’s @RaniaKhalek sat down with @BencomoVerez,  director of the @FinlayInstituto in Havana, which developed Soberana, Cuba’…",0,2,Twitter Web App,1502450080032378881,2022-03-12 01:03:07+00:00
thesouthern,"Carbondale, IL",The numbers of newly diagnosed COVID-19 cases continues to fall across the region. https://t.co/Jd06hIzQ4D,0,0,SocialNewsDesk,1502450069437566986,2022-03-12 01:03:05+00:00
TBlackwe85,"Washington, DC/Baltimore, MD",China locks down a city of 9 million amid a new spike in COVID-19 cases https://t.co/keg402ddod,0,0,Twitter Web App,1502450060671569925,2022-03-12 01:03:03+00:00
sobusyme,,"RT @DempseyTwo: Do you see now how anti-maskers may have been acting as unwitting soldiers in a war against democracy? 

https://t.co/VaxTM…",0,6,Twitter for iPhone,1502450059778031616,2022-03-12 01:03:03+00:00
fromisdays,새롬 하영 규리 지원 지선 서연 채영 나경 지헌,Pledis Entertainment announced fromis_9’s Saerom and Gyuri have fully recovered from COVID-19 and they can resume t… https://t.co/2PZxHIeWr2,75,19,Twitter for iPhone,1502450058050289668,2022-03-12 01:03:02+00:00
strength345,"Toronto, Ontario","RT @krushowy: From Ont Universities “In order to minimize uncertainty&amp;disruption and to continue to support our students, staff, faculty an…",0,23,Twitter for iPhone,1502450057135759360,2022-03-12 01:03:02+00:00
channisi,"14.684431,120.983468",RT @Teddybird: Covid 19 Pandemic isnt over despite the conflict between Russia and Ukraine and spiraling gas prices! Stay safe everyone!,0,2,Twitter for Android,1502450053365243906,2022-03-12 01:03:01+00:00
cbcnewsbc,"Vancouver, British Columbia","B.C. reports fewer than 50 COVID-19 patients in ICU for 1st time since mid-August 

https://t.co/Wy624zhEkj",7,0,Buffer,1502450050693316613,2022-03-12 01:03:00+00:00
CyberSe71298277,Planet,RT @DrAseemMalhotra: The Secretary of State for health in the UK asked me in 2020 for advice on how to reduce population risk from Covid. U…,0,97,Twitter for Mac,1502450049040670723,2022-03-12 01:03:00+00:00
DruidTangerine,She/Her/Star/Stars 💜 ,"RT @fightingpride93: I'm a black trans woman with no income due to covid-19. #transcrowdfund

To support myself, I set up a patreon where y…",0,6473,Twitter for Android,1502450048751136769,2022-03-12 01:03:00+00:00
GiGiGLovesBTS,,"RT @allkpop: [UCC] Despite his recent surgery and recovery from COVID-19, 'STAGE KING' #Jimin's performance stops the show at BTS' #PTD_ON_…",0,661,Twitter Web App,1502450048113774597,2022-03-12 01:03:00+00:00
kathyg139,,@CaesarConstance @IncellDx Doctors recommended the tetanus (tdap) shot every 10 years. https://t.co/55jMRQRdt4  https://t.co/bxDinHAxKS,0,0,Twitter for iPhone,1502450047421751297,2022-03-12 01:03:00+00:00
pdlyl,,"RT @ChrisMedlandF1: McLaren announces Daniel Ricciardo has now tested positive for COVID-19. He’ll isolate in line with local guidelines, a…",0,257,Twitter for iPhone,1502450046943612928,2022-03-12 01:03:00+00:00
VI_Library,"Vancouver Island, BC","Masks are no longer required in our branches, in accordance with changes to B.C.'s public health orders. But you ar… https://t.co/xVITYn40Bf",0,0,Hootsuite Inc.,1502450044015947781,2022-03-12 01:02:59+00:00
JFSebastian146,,RT @NWAC_CA: The amazing work to prepare the tingkep - the Pala’wan Indigenous people’s traditional woven baskets - is incredible. With COV…,0,3,My1stNewApp,1502450040857579532,2022-03-12 01:02:58+00:00
ABCNewsLive,,"March marks two years since the coronavirus pandemic upended life across the globe.

""Being prepared is really impo… https://t.co/JwPMqY6JrO",0,0,SnapStream TV Search,1502450037141520392,2022-03-12 01:02:57+00:00
HatfieldJr1013,"Mississippi, USA","RT @AJKayWriter: For all the ppl who said this wasn't happening: 

""From March 2020 to March 2021, DPH counted the death of any person who…",0,514,Twitter for Android,1502450021496729600,2022-03-12 01:02:53+00:00
Jadebabez86, England,"RT @PopBase: 2 years ago today, COVID-19 was declared a global pandemic by the World Health Organization. https://t.co/ueQJ1Avl4X",0,1541,Twitter for iPhone,1502450015704334338,2022-03-12 01:02:52+00:00
ibjela,Kuala Lumpur,"RT @tiotheo01: 11 Mar 2022: Confirmed new COVID-19 cases in Malaysia by vaccination status

55.2% of the cases yesterday were boosted

vs…",0,19,Twitter for Android,1502450011418001409,2022-03-12 01:02:51+00:00
Snugbucket,"Auckland, New Zealand","RT @radionz: Wellington City Council has been forced to limit and halt services such as roading and recycling, as Covid-19 sweeps through i…",0,2,Twitter for Android,1502450007030771712,2022-03-12 01:02:50+00:00
russellybarra,Texas,@DanCrenshawTX @SenTedCruz @JohnCornyn @JacksonLeeTX18 @LouieGohmertTX1 @RepFletcher @RepAlGreenTX @TXRandy14 Why a… https://t.co/p5eRDwmM6t,3,0,Twitter for iPhone,1502450005751304200,2022-03-12 01:02:50+00:00
chrisdonovan64,Portugal Cove-St. Philip's,"RT @AlikaMD: Research over the last two years is clear. Masks are effective at slowing the spread of respiratory viruses like #Covid_19.

P…",0,332,Twitter for Android,1502450002123182083,2022-03-12 01:02:49+00:00
MatthewDisney9,"Indiana, USA",RT @ElectionWiz: This story has flown radar but is deeply alarming. The U.S. surgeon general is demanding that Big Tech turn over Covid-19…,0,99,Twitter for Android,1502450001565396995,2022-03-12 01:02:49+00:00
mabitxch, 💖💜💙 ,"RT @tiotheo01: 11 Mar 2022: Confirmed new COVID-19 cases in Malaysia by vaccination status

55.2% of the cases yesterday were boosted

vs…",0,19,Twitter for iPhone,1502450001527865344,2022-03-12 01:02:49+00:00
mamagalindo,,RT @bismackbiyombo: March 11th marks a significant day for everyone  - it was the day that COVID-19 was announced. Many world wide were aff…,0,41,Twitter for iPhone,1502450001183604740,2022-03-12 01:02:49+00:00
Julie_BJO,"Leeds, England",RT @MarianneNortham: Confidential Pfizer Docs. reveal the Covid-19 Vaccine accumulates in the Ovaries; &amp; now Official UK Data shows cases o…,0,171,Twitter for iPhone,1502449993466236931,2022-03-12 01:02:47+00:00
Itallmakesens,,@ReaIDonJTrump45 We need Covid 19 vaccine options. We are not going to take any more mRNA boosters. #IchooseCOVAXIN,0,0,Twitter for iPhone,1502449992354742272,2022-03-12 01:02:47+00:00
DaleDenton009,Ares,@ghostcatbce Sorry. My Twitter has a lot of info on Covid-19. Also click that youtube link in my Twitter bio. But w… https://t.co/OOntGwVaVa,0,0,Twitter for Android,1502449985316536323,2022-03-12 01:02:45+00:00
BNP92618725,,RT @narendramodi: The members of the Trust shared their valuable inputs on how we can effectively cater to the needs of the future. It was…,0,1085,Twitter for Android,1502449983064215555,2022-03-12 01:02:44+00:00
FirstGold_au,Sydney,"RT @CraigKellyMP: I WILL BAN BOTH public &amp; private sector employers from having mandates &amp; discriminating against vax -free employees

I WI…",0,146,Twitter for iPhone,1502449982628327426,2022-03-12 01:02:44+00:00
COLTSTRONG19972,,"RT @AJKayWriter: For all the ppl who said this wasn't happening: 

""From March 2020 to March 2021, DPH counted the death of any person who…",0,514,Twitter for iPhone,1502449977502711822,2022-03-12 01:02:43+00:00
Intheskyatnight,Universe,"RT @Sakura509: ""The less they know about how bad Covid really is, the easier it is for him to deflect blame.""

#LiarJohnson's response to #…",0,47,Twitter Web App,1502449976579960836,2022-03-12 01:02:43+00:00
Darrin48070209,USA,RT @SharylAttkisson: UPDATED: Covid-19 natural immunity compared to vaccine-induced immunity: The definitive summary https://t.co/gTBd1aGvKU,0,36,Twitter for Android,1502449971412574213,2022-03-12 01:02:42+00:00
MamaMadisons,a small blue ball ,Send your kid to school masked then...ffs...why the hell should everyone else's kids suffer 5 hours of being masked… https://t.co/3bvsyEhfqa,0,0,Twitter for Android,1502449962172493825,2022-03-12 01:02:39+00:00
CaratLandPH,Philippines,"ICYMI: SEVENTEEN S.COUPS and DK have recovered from COVID-19 as well as their quarantine has ended.

We hope all SE… https://t.co/6ZLwsI8Zq0",1,0,Twitter for Android,1502449956853977088,2022-03-12 01:02:38+00:00
rhiannon_arian,,"RT @gutresolution: As of March 4, there have been 25,158 deaths, 28,697 life-threatening adverse events, 46,515 cases of permanent disabili…",0,30,Twitter Web App,1502449954983485449,2022-03-12 01:02:38+00:00
Glennipeg_Jets,"Guelph, Ontario",RT @TSNCurling: Wild Card 1's @TeamGushue will play with only three players for the #Brier2022 playoffs after Mark Nichols tested positive…,0,3,Twitter Web App,1502449953599283206,2022-03-12 01:02:37+00:00
hearherhands,,"RT @mattbc: This admission does give the game away: 

""COVID-19 Community Levels do not apply in healthcare settings...Instead, healthcare…",0,21,Twitter Web App,1502449952697593858,2022-03-12 01:02:37+00:00
BapanDa68975265,,RT @narendramodi: The members of the Trust shared their valuable inputs on how we can effectively cater to the needs of the future. It was…,0,1085,Twitter for Android,1502449951992954881,2022-03-12 01:02:37+00:00
115419U,,"RT @formularacers_: 🚨 | After feeling unwell earlier in the week, Daniel Ricciardo has tested positive for covid-19.

He is in self-isolati…",0,95,Twitter for Android,1502449950143414273,2022-03-12 01:02:36+00:00
7thID,"Joint Base Lewis-McChord, Wa","ATTENTION #BAYONETS! Updated Blue Hash 🔥 off the press w/ this clarification:

Effective Mar 14: IAW both WA State… https://t.co/WJHjeoUNF1",1,1,Twitter for iPhone,1502449942601871365,2022-03-12 01:02:35+00:00
quentinbdb,"Paris, France","@alexgausman Japanese have masks in winter even before COVID-19

It's probably a good idea to keep one in public transports especially",0,0,Twitter for Android,1502449941507149829,2022-03-12 01:02:34+00:00
